Order ID,Order Status,Cancel reason,Return / Refund Status,Tracking Number,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Parent SKU Reference No.,Product Name,SKU Reference No.,Variation Name,Original Price,Deal Price,Quantity,Product Subtotal,Seller Rebate,Seller Discount,Shopee Rebate,SKU Total Weight,No of product in order,Order Total Weight,Voucher Code,Seller Voucher,Seller Absorbed Coin Cashback,Shopee Voucher,Bundle Deal Indicator,Shopee Bundle Discount,Seller Bundle Discount,Shopee Coins Offset,Credit Card Discount Total,Total Amount,Buyer Paid Shipping Fee,Transaction Fee,Commission Fee,Service Fee,Grand Total,Estimated Shipping Fee,Username (Buyer),Remark from buyer,Order Complete Time,Note
200922DB1UFPEF,Completed,,,MY206892163642A,Standard Delivery,Dropoff,2020/9/24 15:22,2020/9/23 17:55,2020/9/22 15:22,2020/9/22 15:22,KT-D-1,Children's Shoes Children's Sandals Casual Shoes Beach Shoes Donald Duck Disney Cute Sandals Non-slip and Breathable Comfortable and Waterproof,KT-D-1_???_26/27,"royal blue,26/27",25,19.5,1,19.5,5.5,5.5,0,0.5,1,0.5,CRSEPT1;FSV-58708176,0,0,0,N,0,0,0,0,19.5,0,0.39,0,1.37,19.5,6,angelyang7777,,2020/10/2 13:31,
200922DP762PK6,Completed,,,MY206742832236Z,Standard Delivery,Dropoff,2020/9/24 18:42,2020/9/24 14:16,2020/9/22 18:42,2020/9/22 18:42,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,23",28.3,19.8,1,19.8,8.5,8.5,0,0.5,2,1,LUCAA;FSV-58706410,1,0,0,N,0,0,0,0,50.9,2.2,1,0,3.34,49.9,7.4,maksuta,,2020/10/1 12:44,
200922DP762PK6,Completed,,,MY206742832236Z,Standard Delivery,Dropoff,2020/9/24 18:42,2020/9/24 14:16,2020/9/22 18:42,2020/9/22 18:42,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,31",41.3,28.9,1,28.9,12.4,12.4,0,0.5,2,1,LUCAA;FSV-58706410,1,0,0,N,0,0,0,0,50.9,2.2,1,0,3.34,49.9,7.4,maksuta,,2020/10/1 12:44,
200922DR2DBBGM,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/22 19:15,-,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_29,"pink,29",53.6,35.99,1,35.99,17.61,17.61,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,41.99,6,0.84,0,2.52,41.99,6,walterjimmy,,,
200922DURT7JQS,Completed,,,MY2015186140187,Standard Delivery,Dropoff,2020/9/24 20:22,2020/9/24 14:16,2020/9/22 20:21,2020/9/22 20:22,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.09,5.2,0.68,0,2.02,34.09,5.2,mama5350,,2020/10/5 7:32,
200923E96GBQPJ,Completed,,,MY202157787731X,Standard Delivery,Dropoff,2020/9/25 0:27,2020/9/24 14:16,2020/9/23 0:21,2020/9/23 0:27,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_37,"pink,37",56.9,39.83,1,39.83,17.07,17.07,0,0.5,2,1,LUCAA,1,0,0,N,0,0,0,0,87.06,7.4,1.72,0,5.51,86.06,7.4,sofeamylittlesweetsugarbum,,2020/10/2 20:00,
200923E96GBQPJ,Completed,,,MY202157787731X,Standard Delivery,Dropoff,2020/9/25 0:27,2020/9/24 14:16,2020/9/23 0:21,2020/9/23 0:27,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_34,"pink,34",56.9,39.83,1,39.83,17.07,17.07,0,0.5,2,1,LUCAA,1,0,0,N,0,0,0,0,87.06,7.4,1.72,0,5.51,86.06,7.4,sofeamylittlesweetsugarbum,,2020/10/2 20:00,
200923F12P2D90,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/23 7:29,-,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_27,"pink,27",53.6,29.9,1,29.9,23.7,23.7,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.1,5.2,0.7,0,2.09,35.1,5.2,yuyun_violeed,,,
200923F8U3Y3JE,Completed,,,MY208506268758D,Standard Delivery,Dropoff,2020/9/25 16:00,2020/9/24 14:16,2020/9/23 9:48,2020/9/23 16:00,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,25",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,31.9,6,0.64,0,1.81,31.9,6,medinaaafiah,,2020/10/4 16:22,
200923FJUQU465,Completed,,,MY2036337358266,Standard Delivery,Dropoff,2020/9/25 12:48,2020/9/24 14:16,2020/9/23 12:47,2020/9/23 12:48,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,LUCAA,1,0,0,N,0,0,0,0,65.18,7.4,1.28,0,3.97,64.18,7.4,atieizzatie,,2020/10/3 11:15,
200923FJUQU465,Completed,,,MY2036337358266,Standard Delivery,Dropoff,2020/9/25 12:48,2020/9/24 14:16,2020/9/23 12:47,2020/9/23 12:48,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,LUCAA,1,0,0,N,0,0,0,0,65.18,7.4,1.28,0,3.97,64.18,7.4,atieizzatie,,2020/10/3 11:15,
200923FNCWTAHK,Completed,,,MY2020706732304,Standard Delivery,Dropoff,2020/9/25 13:33,2020/9/24 14:16,2020/9/23 13:32,2020/9/23 13:33,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,LUCAA;CRSEPT1;FSV-58706410,1,0,0,N,0,0,0,0,29.9,0,0.58,0,2.02,28.9,6,l3al3yshope,,2020/10/7 7:37,
200923FNDGEG7Y,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/23 13:33,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,zurainiyaya,,,
200923FNF2BN7T,Completed,,,MY201607404381Q,Standard Delivery,Dropoff,2020/9/25 13:34,2020/9/24 14:16,2020/9/23 13:34,2020/9/23 13:34,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-???_24,"red,24",48,27.5,1,27.5,20.5,20.5,0,0.3,1,0.3,LUCAA,1,0,0,N,0,0,0,0,33.5,6,0.65,0,1.86,32.5,6,monahairun23,,2020/10/6 7:31,
200923FTGUT45T,Completed,,,MY205807878648B,Standard Delivery,Dropoff,2020/9/25 18:12,2020/9/25 13:44,2020/9/23 15:04,2020/9/23 18:12,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,LUCAA,1,0,0,N,0,0,0,0,62.98,8.2,1.24,0,3.76,61.98,8.2,nazir_ajin,,2020/10/3 10:07,
200923FTGUT45T,Completed,,,MY205807878648B,Standard Delivery,Dropoff,2020/9/25 18:12,2020/9/25 13:44,2020/9/23 15:04,2020/9/23 18:12,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,2,1,LUCAA,1,0,0,N,0,0,0,0,62.98,8.2,1.24,0,3.76,61.98,8.2,nazir_ajin,,2020/10/3 10:07,
200923FTQS56WG,Completed,,,MY206541280382U,Standard Delivery,Dropoff,2020/9/25 15:08,2020/9/24 14:44,2020/9/23 15:08,2020/9/23 15:08,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,32",41.3,28.9,1,28.9,12.4,12.4,0,0.5,1,0.5,FSV-58708176,0,0,0,N,0,0,0,0,28.9,0,0.58,0,2.02,28.9,6,feezasaifeezaezza,,2020/10/2 19:03,
200923G1N0VU57,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/23 17:12,-,KT-??2020-355,Children's Canvas Shoes Boys Cartoon Children's Shoes Girls Mickey Casual Shoes Children's Mickey Mouse Walking Shoes Non-slip Sole,KT-??2020-355_??_30,"black,30",47,32.9,1,32.9,14.1,14.1,0,0.3,2,0.6,,0,0,0,N,0,0,0,0,71.8,6,1.44,0,4.61,71.8,6,chasrinamanek,,,
200923G1N0VU57,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/23 17:12,-,KT-??2020-355,Children's Canvas Shoes Boys Cartoon Children's Shoes Girls Mickey Casual Shoes Children's Mickey Mouse Walking Shoes Non-slip Sole,KT-??2020-355_??_31,"black,31",47,32.9,1,32.9,14.1,14.1,0,0.3,2,0.6,,0,0,0,N,0,0,0,0,71.8,6,1.44,0,4.61,71.8,6,chasrinamanek,,,
200923G4XJ5DKE,Completed,,,MY207101149100L,Standard Delivery,Dropoff,2020/9/25 18:15,2020/9/25 13:44,2020/9/23 18:11,2020/9/23 18:15,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.09,5.2,0.66,0,1.95,33.09,5.2,remy0546,,2020/10/2 18:01,
200923GAEN1F6S,Cancelled,Cancelled by buyer. Reason: Don't want to buy anymore,,,Standard Delivery,Dropoff,,,2020/9/23 19:49,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,farhanumaira,,,
200923GASJDRA1,Completed,,,MY206547798041T,Standard Delivery,Dropoff,2020/9/25 19:56,2020/9/25 13:55,2020/9/23 19:55,2020/9/23 19:56,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,25",37,25.9,2,51.8,22.2,22.2,0,1,2,1,LUCAA,1,0,0,N,0,0,0,0,60,8.2,1.18,0,3.56,59,8.2,ctfatimah79,,2020/10/5 7:42,
200923GBK4KUW3,Completed,,,MY203212674776A,Standard Delivery,Dropoff,2020/9/25 20:11,2020/9/25 13:44,2020/9/23 20:10,2020/9/23 20:11,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;FSV-58706410,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.95,27.89,6,yanzviolet,,2020/10/1 15:01,
200923GD7K509W,Completed,,,MY209934698401V,Standard Delivery,Dropoff,2020/9/25 20:39,2020/9/25 13:44,2020/9/23 20:39,2020/9/23 20:39,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,LUCAA;CRSEPT1;FSV-58708176,1,0,0,N,0,0,0,0,59.98,2.2,1.18,0,3.97,58.98,8.2,kher_ara,,2020/10/4 8:29,
200923GD7K509W,Completed,,,MY209934698401V,Standard Delivery,Dropoff,2020/9/25 20:39,2020/9/25 13:44,2020/9/23 20:39,2020/9/23 20:39,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,LUCAA;CRSEPT1;FSV-58708176,1,0,0,N,0,0,0,0,59.98,2.2,1.18,0,3.97,58.98,8.2,kher_ara,,2020/10/4 8:29,
200923GFB73NP8,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/23 21:17,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.09,5.2,0.68,0,2.02,34.09,5.2,zulikma01,,,
200923GFJU84QA,Completed,,,MY204519280753D,Standard Delivery,Dropoff,2020/9/25 21:23,2020/9/25 13:34,2020/9/23 21:21,2020/9/23 21:23,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.09,5.2,0.68,0,2.02,34.09,5.2,zulikma01,,2020/10/6 7:30,
200923GJ4TTEJD,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/23 22:07,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,farhanumaira,,,
200923GKQ8BC7N,Completed,,,MY201805552758C,Standard Delivery,Dropoff,2020/9/25 22:36,2020/9/25 13:44,2020/9/23 22:35,2020/9/23 22:36,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,semuthidup,,2020/10/1 17:51,
200924H5CJ7WXS,Completed,,,MY200032022402F,Standard Delivery,Dropoff,2020/9/28 3:52,2020/9/25 13:44,2020/9/24 3:51,2020/9/24 3:52,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,35.1,5.2,0.68,0,2.02,34.1,5.2,sitimuriyani19,,2020/10/6 22:57,
200924HG354TG2,Completed,,,MY204180689279I,Standard Delivery,Dropoff,2020/9/28 7:04,2020/9/25 13:24,2020/9/24 7:03,2020/9/24 7:04,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.95,33.89,6,wannorsuriyawanmokhtar,,2020/10/1 20:34,
200924HQ5U99JC,Completed,,Request Approved,MY2049882079669,Standard Delivery,Dropoff,2020/9/28 9:10,2020/9/26 11:24,2020/9/24 9:10,2020/9/24 9:10,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Purple,26",49.2,36.9,1,36.9,12.3,12.3,0,0.5,1,0.5,LUCAA;CASHBACK92;FSV-58705857,1,0,0,N,0,0,0,0,36.9,0,0.72,0,2.51,25.9,5.2,arecomel,,2020/10/4 17:11,
200924HQCD6UA7,Completed,,,MY203011668600F,Standard Delivery,Dropoff,2020/9/28 9:14,2020/9/27 17:34,2020/9/24 9:13,2020/9/24 9:14,KT-???812,Ready Stock Kids Shoes Children Canvas Shoes Casual Shoes 3 Color Non-slip Shoes,KT-???812,"green,31",31.4,21.98,1,21.98,9.42,9.42,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,27.98,6,0.54,0,1.47,26.98,6,honeymahani,,2020/10/8 18:05,
200924HSTT8KCG,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/24 9:57,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,khatijahjapal,,,
200924HT85FANQ,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/24 10:05,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,khatijahjapal,,,
200924HTDV2D9P,Completed,,,MY208140514241A,Standard Delivery,Dropoff,2020/9/28 10:12,2020/9/25 13:34,2020/9/24 10:08,2020/9/24 10:12,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,farhanumaira,,2020/10/1 15:16,
200924HUAE9JVF,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/24 10:24,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,hafizahshamsudin1984,,,
200924HVRRMEH6,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/24 10:50,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,hafizahshamsudin1984,,,
200924HY5D447D,Cancelled,Cancelled by buyer. Reason: Payment procedure too troublesome,,,Standard Delivery,Dropoff,,,2020/9/24 11:33,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.95,33.89,6,isma_wahid,,,
200924HYWTMG0P,Completed,,,MY208731203992D,Standard Delivery,Dropoff,2020/9/28 11:48,2020/9/25 13:44,2020/9/24 11:46,2020/9/24 11:48,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,isma_wahid,,2020/10/1 19:06,
200924J3VNWTAR,Completed,,,MY205510881417F,Standard Delivery,Dropoff,2020/9/28 12:58,2020/9/25 13:44,2020/9/24 12:57,2020/9/24 12:58,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,,0,0,0,N,0,0,0,0,65.98,8.2,1.32,0,4.04,65.98,8.2,faridzol_zakaria,,2020/10/1 20:39,
200924J3VNWTAR,Completed,,,MY205510881417F,Standard Delivery,Dropoff,2020/9/28 12:58,2020/9/25 13:44,2020/9/24 12:57,2020/9/24 12:58,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,,0,0,0,N,0,0,0,0,65.98,8.2,1.32,0,4.04,65.98,8.2,faridzol_zakaria,,2020/10/1 20:39,
200924J6ERFT0T,Completed,,,MY200287540257O,Standard Delivery,Dropoff,2020/9/28 13:46,2020/9/25 13:34,2020/9/24 13:43,2020/9/24 13:46,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,29",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,FSV-58705857,0,0,0,N,0,0,0,0,28.89,0,0.58,0,2.02,28.89,5.2,sitiaisyah238,,2020/10/2 17:43,
200924JHCU5Q51,Completed,,,MY200697256399Q,Standard Delivery,Dropoff,2020/9/28 17:04,2020/9/26 11:34,2020/9/24 16:59,2020/9/24 17:04,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,ameliananazly,,2020/10/1 12:48,
200924JKF82H33,Completed,,,MY2057952346536,Standard Delivery,Dropoff,2020/9/28 17:38,2020/9/29 20:25,2020/9/24 17:36,2020/9/24 17:38,SX-??605,Ready Stock Kids Shoes Children's Sports Shoes canvas shoes,SX-??605,"Red,31",38.67,29,1,29,9.67,9.67,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35,6,0.7,0,2.03,35,6,yatie825,,2020/10/3 17:35,
200924JM84P0FW,Completed,,,MY204869900503T,Standard Delivery,Dropoff,2020/9/29 16:12,2020/10/1 14:04,2020/9/24 17:50,2020/9/25 16:12,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_27,"pink,27",53.6,29.9,1,29.9,23.7,23.7,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.1,5.2,0.7,0,2.09,35.1,5.2,yuyun_violeed,,2020/10/9 15:19,
200924JQB1TXPM,Completed,,,MY208832561007R,Standard Delivery,Dropoff,2020/9/28 18:45,2020/9/26 11:34,2020/9/24 18:45,2020/9/24 18:45,KT-??C-2,Ready Stock Shoes Kids  Sport Shoes kids Velcro Breathable Mesh Vamp Sneakers LED Sneakers Spiderman Spiderman,KT-??C-2_Red_30,"Red,30",61.33,42.99,1,42.99,18.34,18.34,0,0.5,1,0.5,LUCAA;FSV-58708176,1,0,0,N,0,0,0,0,42.99,0,0.84,0,2.94,41.99,6,kamaazida,,2020/10/5 14:05,
200924JSNYC9XA,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/24 19:27,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.95,33.89,6,farehanann,,,
200924JVPHVAKW,Completed,,,MY204592422181C,Standard Delivery,Dropoff,2020/9/28 20:22,2020/9/27 17:34,2020/9/24 20:21,2020/9/24 20:22,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-???_24,"blue-Clownfish,24",48,27.5,1,27.5,20.5,20.5,0,0.3,1,0.3,LUCAA,1,0,0,N,0,0,0,0,33.5,6,0.65,0,1.86,32.5,6,nadiyyatbc595,,2020/10/3 16:22,
200924JYWTUUMQ,Completed,,,MY205929418369Y,Standard Delivery,Dropoff,2020/9/28 21:19,2020/9/26 11:34,2020/9/24 21:19,2020/9/24 21:19,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.09,5.2,0.68,0,2.02,34.09,5.2,lieyza_2501,,2020/10/1 15:07,
200924K0280QSU,Completed,,,MY2015470642213,Standard Delivery,Dropoff,2020/9/28 21:23,2020/9/26 11:44,2020/9/24 21:21,2020/9/24 21:23,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.09,5.2,0.68,0,2.02,34.09,5.2,azhar8967,,2020/10/1 14:27,
200924K1E6JRBX,Completed,,,MY2091301989903,Standard Delivery,Dropoff,2020/9/28 21:47,2020/9/27 17:34,2020/9/24 21:46,2020/9/24 21:47,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,27",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,30.99,6,0.6,0,1.68,29.99,6,wanmaizura1993_aisy,,2020/10/8 9:42,
200924K4616WN1,Completed,,,MY2075214954731,Standard Delivery,Dropoff,2020/9/28 22:35,2020/9/26 11:34,2020/9/24 22:35,2020/9/24 22:35,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,1,0.5,LUCAA;CRSEPT1;FSV-58708176,1,0,0,N,0,0,0,0,25.89,0,0.5,0,1.74,24.89,6,zahra25717,,2020/10/1 22:28,
200924K7R79U6E,Completed,,,MY204714343516I,Standard Delivery,Dropoff,2020/9/28 23:40,2020/9/26 11:54,2020/9/24 23:39,2020/9/24 23:40,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,29",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;FSV-58706410,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.95,27.89,6,dieylanur,,2020/10/4 13:54,
200925KC0RA3Y7,Completed,,,MY203879881456H,Standard Delivery,Dropoff,2020/9/29 0:56,2020/9/26 11:34,2020/9/25 0:55,2020/9/25 0:56,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.95,33.89,6,sitinoordarmina,,2020/10/1 18:12,
200925KG4KBHGS,Completed,,,MY204207336409N,Standard Delivery,Dropoff,2020/9/29 2:10,2020/9/26 11:34,2020/9/25 2:09,2020/9/25 2:10,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,FSV-58706410,0,0,0,N,0,0,0,0,28.89,0,0.58,0,2.02,28.89,6,mazukiismail,,2020/10/3 15:15,
